interval_start_dt,interval_end_dt,system_load_mw,region_count,date,year,month,hour,day_of_week,dow_num,is_weekend,season,source,definition
2025-04-06T19:00:00,2025-04-06T20:00:00,68902.5,3,4/6/2025,2025,4,19,Sunday,6,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-06T20:00:00,2025-04-06T21:00:00,69702.7,3,4/6/2025,2025,4,20,Sunday,6,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-06T21:00:00,2025-04-06T22:00:00,67940.3,3,4/6/2025,2025,4,21,Sunday,6,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-06T22:00:00,2025-04-06T23:00:00,65333.2,3,4/6/2025,2025,4,22,Sunday,6,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-06T23:00:00,2025-04-07T00:00:00,63287.6,3,4/6/2025,2025,4,23,Sunday,6,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T00:00:00,2025-04-07T01:00:00,62029.9,3,4/7/2025,2025,4,0,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T01:00:00,2025-04-07T02:00:00,61496.7,3,4/7/2025,2025,4,1,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T02:00:00,2025-04-07T03:00:00,61539.9,3,4/7/2025,2025,4,2,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T03:00:00,2025-04-07T04:00:00,62534.3,3,4/7/2025,2025,4,3,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T04:00:00,2025-04-07T05:00:00,64922.3,3,4/7/2025,2025,4,4,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T05:00:00,2025-04-07T06:00:00,69426.7,3,4/7/2025,2025,4,5,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T06:00:00,2025-04-07T07:00:00,74300.1,3,4/7/2025,2025,4,6,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T07:00:00,2025-04-07T08:00:00,76017.6,3,4/7/2025,2025,4,7,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T08:00:00,2025-04-07T09:00:00,75084.3,3,4/7/2025,2025,4,8,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T09:00:00,2025-04-07T10:00:00,73860.6,3,4/7/2025,2025,4,9,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T10:00:00,2025-04-07T11:00:00,72788.2,3,4/7/2025,2025,4,10,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T11:00:00,2025-04-07T12:00:00,71703.7,3,4/7/2025,2025,4,11,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T12:00:00,2025-04-07T13:00:00,70902,3,4/7/2025,2025,4,12,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T13:00:00,2025-04-07T14:00:00,70226.9,3,4/7/2025,2025,4,13,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T14:00:00,2025-04-07T15:00:00,69156.8,3,4/7/2025,2025,4,14,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T15:00:00,2025-04-07T16:00:00,68440.4,3,4/7/2025,2025,4,15,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T16:00:00,2025-04-07T17:00:00,68679.2,3,4/7/2025,2025,4,16,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T17:00:00,2025-04-07T18:00:00,69188.9,3,4/7/2025,2025,4,17,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T18:00:00,2025-04-07T19:00:00,70646.1,3,4/7/2025,2025,4,18,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T19:00:00,2025-04-07T20:00:00,72937.2,3,4/7/2025,2025,4,19,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T20:00:00,2025-04-07T21:00:00,73864.1,3,4/7/2025,2025,4,20,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T21:00:00,2025-04-07T22:00:00,71986.8,3,4/7/2025,2025,4,21,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T22:00:00,2025-04-07T23:00:00,69516.7,3,4/7/2025,2025,4,22,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-07T23:00:00,2025-04-08T00:00:00,67027.4,3,4/7/2025,2025,4,23,Monday,0,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T00:00:00,2025-04-08T01:00:00,65682.4,3,4/8/2025,2025,4,0,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T01:00:00,2025-04-08T02:00:00,65156.4,3,4/8/2025,2025,4,1,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T02:00:00,2025-04-08T03:00:00,65065.5,3,4/8/2025,2025,4,2,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T03:00:00,2025-04-08T04:00:00,65816.4,3,4/8/2025,2025,4,3,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T04:00:00,2025-04-08T05:00:00,67867.6,3,4/8/2025,2025,4,4,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T05:00:00,2025-04-08T06:00:00,72213,3,4/8/2025,2025,4,5,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T06:00:00,2025-04-08T07:00:00,76738.7,3,4/8/2025,2025,4,6,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T07:00:00,2025-04-08T08:00:00,77588.9,3,4/8/2025,2025,4,7,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T08:00:00,2025-04-08T09:00:00,75761.9,3,4/8/2025,2025,4,8,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T09:00:00,2025-04-08T10:00:00,73736,3,4/8/2025,2025,4,9,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T10:00:00,2025-04-08T11:00:00,72157.3,3,4/8/2025,2025,4,10,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T11:00:00,2025-04-08T12:00:00,70880.2,3,4/8/2025,2025,4,11,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T12:00:00,2025-04-08T13:00:00,70027.2,3,4/8/2025,2025,4,12,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T13:00:00,2025-04-08T14:00:00,69198.1,3,4/8/2025,2025,4,13,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T14:00:00,2025-04-08T15:00:00,68146.6,3,4/8/2025,2025,4,14,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T15:00:00,2025-04-08T16:00:00,67712.5,3,4/8/2025,2025,4,15,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T16:00:00,2025-04-08T17:00:00,67985.6,3,4/8/2025,2025,4,16,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T17:00:00,2025-04-08T18:00:00,68789.9,3,4/8/2025,2025,4,17,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T18:00:00,2025-04-08T19:00:00,70179,3,4/8/2025,2025,4,18,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T19:00:00,2025-04-08T20:00:00,72069.8,3,4/8/2025,2025,4,19,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T20:00:00,2025-04-08T21:00:00,72982.6,3,4/8/2025,2025,4,20,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T21:00:00,2025-04-08T22:00:00,71116.6,3,4/8/2025,2025,4,21,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T22:00:00,2025-04-08T23:00:00,68134.2,3,4/8/2025,2025,4,22,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-08T23:00:00,2025-04-09T00:00:00,65649.1,3,4/8/2025,2025,4,23,Tuesday,1,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T00:00:00,2025-04-09T01:00:00,64057.4,3,4/9/2025,2025,4,0,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T01:00:00,2025-04-09T02:00:00,63257.3,3,4/9/2025,2025,4,1,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T02:00:00,2025-04-09T03:00:00,63182.6,3,4/9/2025,2025,4,2,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T03:00:00,2025-04-09T04:00:00,63653.6,3,4/9/2025,2025,4,3,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T04:00:00,2025-04-09T05:00:00,65477.8,3,4/9/2025,2025,4,4,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T05:00:00,2025-04-09T06:00:00,69743.7,3,4/9/2025,2025,4,5,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T06:00:00,2025-04-09T07:00:00,74369.9,3,4/9/2025,2025,4,6,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T07:00:00,2025-04-09T08:00:00,75769.9,3,4/9/2025,2025,4,7,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T08:00:00,2025-04-09T09:00:00,74981.9,3,4/9/2025,2025,4,8,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T09:00:00,2025-04-09T10:00:00,73953.7,3,4/9/2025,2025,4,9,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T10:00:00,2025-04-09T11:00:00,73104.3,3,4/9/2025,2025,4,10,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T11:00:00,2025-04-09T12:00:00,72018.6,3,4/9/2025,2025,4,11,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T12:00:00,2025-04-09T13:00:00,71323.7,3,4/9/2025,2025,4,12,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T13:00:00,2025-04-09T14:00:00,70822.9,3,4/9/2025,2025,4,13,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T14:00:00,2025-04-09T15:00:00,70399.1,3,4/9/2025,2025,4,14,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T15:00:00,2025-04-09T16:00:00,70373.3,3,4/9/2025,2025,4,15,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T16:00:00,2025-04-09T17:00:00,71016,3,4/9/2025,2025,4,16,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T17:00:00,2025-04-09T18:00:00,71767.9,3,4/9/2025,2025,4,17,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T18:00:00,2025-04-09T19:00:00,72170.7,3,4/9/2025,2025,4,18,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T19:00:00,2025-04-09T20:00:00,72679.8,3,4/9/2025,2025,4,19,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T20:00:00,2025-04-09T21:00:00,72556.1,3,4/9/2025,2025,4,20,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T21:00:00,2025-04-09T22:00:00,69881.8,3,4/9/2025,2025,4,21,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T22:00:00,2025-04-09T23:00:00,66394,3,4/9/2025,2025,4,22,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-09T23:00:00,2025-04-10T00:00:00,63293.5,3,4/9/2025,2025,4,23,Wednesday,2,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T00:00:00,2025-04-10T01:00:00,61694.3,3,4/10/2025,2025,4,0,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T01:00:00,2025-04-10T02:00:00,60599.4,3,4/10/2025,2025,4,1,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T02:00:00,2025-04-10T03:00:00,60233,3,4/10/2025,2025,4,2,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T03:00:00,2025-04-10T04:00:00,60744.5,3,4/10/2025,2025,4,3,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T04:00:00,2025-04-10T05:00:00,62696.3,3,4/10/2025,2025,4,4,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T05:00:00,2025-04-10T06:00:00,66781.4,3,4/10/2025,2025,4,5,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T06:00:00,2025-04-10T07:00:00,71415.1,3,4/10/2025,2025,4,6,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T07:00:00,2025-04-10T08:00:00,73019.9,3,4/10/2025,2025,4,7,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T08:00:00,2025-04-10T09:00:00,72887.9,3,4/10/2025,2025,4,8,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T09:00:00,2025-04-10T10:00:00,72529,3,4/10/2025,2025,4,9,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T10:00:00,2025-04-10T11:00:00,72096.2,3,4/10/2025,2025,4,10,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T11:00:00,2025-04-10T12:00:00,71812.6,3,4/10/2025,2025,4,11,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T12:00:00,2025-04-10T13:00:00,72052.8,3,4/10/2025,2025,4,12,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T13:00:00,2025-04-10T14:00:00,72210.1,3,4/10/2025,2025,4,13,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T14:00:00,2025-04-10T15:00:00,72312.3,3,4/10/2025,2025,4,14,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T15:00:00,2025-04-10T16:00:00,72315,3,4/10/2025,2025,4,15,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T16:00:00,2025-04-10T17:00:00,72837.9,3,4/10/2025,2025,4,16,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T17:00:00,2025-04-10T18:00:00,73332.6,3,4/10/2025,2025,4,17,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T18:00:00,2025-04-10T19:00:00,73521.1,3,4/10/2025,2025,4,18,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T19:00:00,2025-04-10T20:00:00,73793.8,3,4/10/2025,2025,4,19,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T20:00:00,2025-04-10T21:00:00,73310.5,3,4/10/2025,2025,4,20,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T21:00:00,2025-04-10T22:00:00,70498.6,3,4/10/2025,2025,4,21,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T22:00:00,2025-04-10T23:00:00,67210.3,3,4/10/2025,2025,4,22,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-10T23:00:00,2025-04-11T00:00:00,64019.1,3,4/10/2025,2025,4,23,Thursday,3,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T00:00:00,2025-04-11T01:00:00,62033.4,3,4/11/2025,2025,4,0,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T01:00:00,2025-04-11T02:00:00,60702.6,3,4/11/2025,2025,4,1,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T02:00:00,2025-04-11T03:00:00,60168.3,3,4/11/2025,2025,4,2,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T03:00:00,2025-04-11T04:00:00,60597.9,3,4/11/2025,2025,4,3,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T04:00:00,2025-04-11T05:00:00,62343.2,3,4/11/2025,2025,4,4,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T05:00:00,2025-04-11T06:00:00,65922.3,3,4/11/2025,2025,4,5,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T06:00:00,2025-04-11T07:00:00,70351.8,3,4/11/2025,2025,4,6,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T07:00:00,2025-04-11T08:00:00,72036.2,3,4/11/2025,2025,4,7,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T08:00:00,2025-04-11T09:00:00,72179.2,3,4/11/2025,2025,4,8,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T09:00:00,2025-04-11T10:00:00,71459.2,3,4/11/2025,2025,4,9,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T10:00:00,2025-04-11T11:00:00,70663.3,3,4/11/2025,2025,4,10,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T11:00:00,2025-04-11T12:00:00,69975.8,3,4/11/2025,2025,4,11,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T12:00:00,2025-04-11T13:00:00,69591.7,3,4/11/2025,2025,4,12,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T13:00:00,2025-04-11T14:00:00,69304.3,3,4/11/2025,2025,4,13,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T14:00:00,2025-04-11T15:00:00,68443.1,3,4/11/2025,2025,4,14,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T15:00:00,2025-04-11T16:00:00,67789.4,3,4/11/2025,2025,4,15,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T16:00:00,2025-04-11T17:00:00,67707.4,3,4/11/2025,2025,4,16,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T17:00:00,2025-04-11T18:00:00,67912.5,3,4/11/2025,2025,4,17,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T18:00:00,2025-04-11T19:00:00,68397.3,3,4/11/2025,2025,4,18,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T19:00:00,2025-04-11T20:00:00,69144.4,3,4/11/2025,2025,4,19,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T20:00:00,2025-04-11T21:00:00,69401.8,3,4/11/2025,2025,4,20,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T21:00:00,2025-04-11T22:00:00,67630.2,3,4/11/2025,2025,4,21,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T22:00:00,2025-04-11T23:00:00,65098.5,3,4/11/2025,2025,4,22,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-11T23:00:00,2025-04-12T00:00:00,62488.4,3,4/11/2025,2025,4,23,Friday,4,FALSE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T00:00:00,2025-04-12T01:00:00,60696.7,3,4/12/2025,2025,4,0,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T01:00:00,2025-04-12T02:00:00,59534.5,3,4/12/2025,2025,4,1,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T02:00:00,2025-04-12T03:00:00,59243.6,3,4/12/2025,2025,4,2,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T03:00:00,2025-04-12T04:00:00,59461.7,3,4/12/2025,2025,4,3,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T04:00:00,2025-04-12T05:00:00,60196,3,4/12/2025,2025,4,4,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T05:00:00,2025-04-12T06:00:00,61920.7,3,4/12/2025,2025,4,5,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T06:00:00,2025-04-12T07:00:00,63616.3,3,4/12/2025,2025,4,6,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T07:00:00,2025-04-12T08:00:00,64589.8,3,4/12/2025,2025,4,7,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T08:00:00,2025-04-12T09:00:00,64409.9,3,4/12/2025,2025,4,8,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T09:00:00,2025-04-12T10:00:00,63532.7,3,4/12/2025,2025,4,9,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-04-12T10:00:00,2025-04-12T11:00:00,62720.5,3,4/12/2025,2025,4,10,Saturday,5,TRUE,Spring,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
